<<<<<<< HEAD
RoomID,Name,DateIn,DateOut
63,Meeting Room B216,2018-03-05,2018-03-09
64,Meeting Room B217,2018-03-05,2018-03-09
65,Meeting Room B218,2018-03-05,2018-03-09
66,Meeting Room B301,2018-03-05,2018-03-09
67,Meeting Room B302,2018-03-05,2018-03-09
68,Meeting Room B303,2018-03-05,2018-03-09
69,Meeting Room B304,2018-03-05,2018-03-09
70,Meeting Room B305,2018-03-05,2018-03-09
71,Meeting Room B306,2018-03-05,2018-03-09
72,Meeting Room B307,2018-03-05,2018-03-09
73,Meeting Room B308,2018-03-05,2018-03-09
74,Meeting Room B309,2018-03-05,2018-03-09
75,Meeting Room B310,2018-03-05,2018-03-09
76,Meeting Room B311,2018-03-05,2018-03-09
77,Meeting Room B312,2018-03-05,2018-03-09
78,Meeting Room B313,2018-03-05,2018-03-09
81,Meeting Room B314,2018-03-05,2018-03-09
82,Meeting Room B315,2018-03-05,2018-03-09
83,Meeting Room B316,2018-03-05,2018-03-09
84,Meeting Room B317,2018-03-05,2018-03-09
85,Meeting Room B318,2018-03-05,2018-03-09
86,Meeting Room B319,2018-03-05,2018-03-09
89,Meeting Room B401,2018-03-05,2018-03-09
90,Meeting Room B402,2018-03-05,2018-03-09
91,Meeting Room B403,2018-03-05,2018-03-09
92,Meeting Room B404,2018-03-05,2018-03-09
93,Meeting Room B405,2018-03-05,2018-03-09
94,Meeting Room B406,2018-03-05,2018-03-09
97,Meeting Room B407,2018-03-05,2018-03-09
98,Meeting Room B408,2018-03-05,2018-03-09
99,Meeting Room B409,2018-03-05,2018-03-09
1,Exhibit Hall A2,2018-03-08,2018-03-12
2,Exhibit Hall A3,2018-03-08,2018-03-12
17,Meeting Room A311,2018-03-08,2018-03-12
44,Exhibit Hall B5,2018-03-05,2018-03-12
100,Meeting Room B411,2018-03-05,2018-03-12
137,Georgia Ballroom 1,2018-03-09,2018-03-11
138,Georgia Ballroom 2,2018-03-09,2018-03-11
139,Georgia Ballroom 3,2018-03-09,2018-03-11
140,Meeting Room C301,2018-03-09,2018-03-11
141,Meeting Room C302,2018-03-09,2018-03-11
106,Exhibit Hall C1,2018-03-10,2018-03-14
0,Exhibit Hall A1,2018-03-08,2018-03-16
12,Meeting Room A307,2018-03-08,2018-03-16
13,Meeting Room A308a,2018-03-08,2018-03-16
14,Meeting Room A308b,2018-03-08,2018-03-16
15,Meeting Room A309,2018-03-08,2018-03-16
16,Meeting Room A310,2018-03-08,2018-03-16
34,Meeting Room A409,2018-03-08,2018-03-16
1,Exhibit Hall A2,2018-02-25,2018-03-25
2,Exhibit Hall A3,2018-02-25,2018-03-25
43,Exhibit Hall B4,2018-02-25,2018-03-25
44,Exhibit Hall B5,2018-02-25,2018-03-25
107,Exhibit Hall C2,2018-02-25,2018-03-25
108,Exhibit Hall C3,2018-02-25,2018-03-25
109,Exhibit Hall C4,2018-02-25,2018-03-25
60,Meeting Room B213,2018-02-25,2018-03-25
61,Meeting Room B214,2018-02-25,2018-03-25
62,Meeting Room B215,2018-02-25,2018-03-25
63,Meeting Room B216,2018-02-25,2018-03-25
64,Meeting Room B217,2018-02-25,2018-03-25
65,Meeting Room B218,2018-02-25,2018-03-25
114,Meeting Room C103,2018-02-25,2018-03-25
115,Meeting Room C104,2018-02-25,2018-03-25
116,Meeting Room C105,2018-02-25,2018-03-25
117,Meeting Room C106,2018-02-25,2018-03-25
118,Meeting Room C107,2018-02-25,2018-03-25
119,Meeting Room C108,2018-02-25,2018-03-25
120,Meeting Room C109,2018-02-25,2018-03-25
121,Meeting Room C110,2018-02-25,2018-03-25
124,Meeting Room C201,2018-02-25,2018-03-25
125,Meeting Room C202,2018-02-25,2018-03-25
125,Meeting Room C202,2018-02-25,2018-03-25
126,Meeting Room C203,2018-02-25,2018-03-25
127,Meeting Room C204,2018-02-25,2018-03-25
126,Meeting Room C203,2018-02-25,2018-03-25
127,Meeting Room C204,2018-02-25,2018-03-25
128,Meeting Room C205,2018-02-25,2018-03-25
129,Meeting Room C206,2018-02-25,2018-03-25
130,Meeting Room C207,2018-02-25,2018-03-25
131,Meeting Room C208,2018-02-25,2018-03-25
132,Meeting Room C209,2018-02-25,2018-03-25
133,Meeting Room C210,2018-02-25,2018-03-25
134,Meeting Room C211,2018-02-25,2018-03-25
135,Meeting Room C212,2018-02-25,2018-03-25
136,Meeting Room C213,2018-02-25,2018-03-25
122,Room C101 Auditorium,2018-02-25,2018-03-25
123,Room C102 Auditorium,2018-02-25,2018-03-25
102,Thomas Murphy Ballroom 1,2018-02-25,2018-03-25
103,Thomas Murphy Ballroom 2,2018-02-25,2018-03-25
104,Thomas Murphy Ballroom 3,2018-02-25,2018-03-25
105,Thomas Murphy Ballroom 4,2018-02-25,2018-03-25
23,Building A Registration Hall,2018-03-12,2018-03-19
87,Building B Registration Hall,2018-03-12,2018-03-19
44,Exhibit Hall B5,2018-03-12,2018-03-19
40,Exhibit Hall B1,2018-03-12,2018-03-19
41,Exhibit Hall B2,2018-03-12,2018-03-19
42,Exhibit Hall B3,2018-03-12,2018-03-19
43,Exhibit Hall B4,2018-03-12,2018-03-19
6,Meeting Room A301,2018-03-12,2018-03-19
7,Meeting Room A302,2018-03-12,2018-03-19
8,Meeting Room A303,2018-03-12,2018-03-19
9,Meeting Room A304,2018-03-12,2018-03-19
10,Meeting Room A305,2018-03-12,2018-03-19
11,Meeting Room A306,2018-03-12,2018-03-19
17,Meeting Room A311,2018-03-12,2018-03-19
18,Meeting Room A312,2018-03-12,2018-03-19
19,Meeting Room A313,2018-03-12,2018-03-19
20,Meeting Room A314,2018-03-12,2018-03-19
21,Meeting Room A315,2018-03-12,2018-03-19
22,Meeting Room A316,2018-03-12,2018-03-19
26,Meeting Room A401,2018-03-12,2018-03-19
27,Meeting Room A402,2018-03-12,2018-03-19
28,Meeting Room A403,2018-03-12,2018-03-19
29,Meeting Room A404,2018-03-12,2018-03-19
30,Meeting Room A405,2018-03-12,2018-03-19
31,Meeting Room A406,2018-03-12,2018-03-19
32,Meeting Room A407,2018-03-12,2018-03-19
33,Meeting Room A408,2018-03-12,2018-03-19
35,Meeting Room A410,2018-03-12,2018-03-19
36,Meeting Room A411,2018-03-12,2018-03-19
37,Meeting Room A412,2018-03-12,2018-03-19
48,Meeting Room B201,2018-03-12,2018-03-19
49,Meeting Room B202,2018-03-12,2018-03-19
50,Meeting Room B203,2018-03-12,2018-03-19
51,Meeting Room B204,2018-03-12,2018-03-19
52,Meeting Room B205,2018-03-12,2018-03-19
53,Meeting Room B206,2018-03-12,2018-03-19
54,Meeting Room B207,2018-03-12,2018-03-19
55,Meeting Room B208,2018-03-12,2018-03-19
56,Meeting Room B209,2018-03-12,2018-03-19
57,Meeting Room B210,2018-03-12,2018-03-19
58,Meeting Room B211,2018-03-12,2018-03-19
59,Meeting Room B212,2018-03-12,2018-03-19
60,Meeting Room B213,2018-03-12,2018-03-19
61,Meeting Room B214,2018-03-12,2018-03-19
62,Meeting Room B215,2018-03-12,2018-03-19
63,Meeting Room B216,2018-03-12,2018-03-19
64,Meeting Room B217,2018-03-12,2018-03-19
65,Meeting Room B218,2018-03-12,2018-03-19
66,Meeting Room B301,2018-03-12,2018-03-19
67,Meeting Room B302,2018-03-12,2018-03-19
68,Meeting Room B303,2018-03-12,2018-03-19
69,Meeting Room B304,2018-03-12,2018-03-19
70,Meeting Room B305,2018-03-12,2018-03-19
71,Meeting Room B306,2018-03-12,2018-03-19
72,Meeting Room B307,2018-03-12,2018-03-19
73,Meeting Room B308,2018-03-12,2018-03-19
74,Meeting Room B309,2018-03-12,2018-03-19
75,Meeting Room B310,2018-03-12,2018-03-19
76,Meeting Room B311,2018-03-12,2018-03-19
77,Meeting Room B312,2018-03-12,2018-03-19
78,Meeting Room B313,2018-03-12,2018-03-19
81,Meeting Room B314,2018-03-12,2018-03-19
82,Meeting Room B315,2018-03-12,2018-03-19
83,Meeting Room B316,2018-03-12,2018-03-19
84,Meeting Room B317,2018-03-12,2018-03-19
85,Meeting Room B318,2018-03-12,2018-03-19
86,Meeting Room B319,2018-03-12,2018-03-19
89,Meeting Room B401,2018-03-12,2018-03-19
90,Meeting Room B402,2018-03-12,2018-03-19
91,Meeting Room B403,2018-03-12,2018-03-19
92,Meeting Room B404,2018-03-12,2018-03-19
93,Meeting Room B405,2018-03-12,2018-03-19
94,Meeting Room B406,2018-03-12,2018-03-19
97,Meeting Room B407,2018-03-12,2018-03-19
98,Meeting Room B408,2018-03-12,2018-03-19
99,Meeting Room B409,2018-03-12,2018-03-19
100,Meeting Room B411,2018-03-12,2018-03-19
124,Meeting Room C201,2018-03-12,2018-03-19
125,Meeting Room C202,2018-03-12,2018-03-19
126,Meeting Room C203,2018-03-12,2018-03-19
127,Meeting Room C204,2018-03-12,2018-03-19
128,Meeting Room C205,2018-03-12,2018-03-19
129,Meeting Room C206,2018-03-12,2018-03-19
130,Meeting Room C207,2018-03-12,2018-03-19
131,Meeting Room C208,2018-03-12,2018-03-19
132,Meeting Room C209,2018-03-12,2018-03-19
133,Meeting Room C210,2018-03-12,2018-03-19
134,Meeting Room C211,2018-03-12,2018-03-19
135,Meeting Room C212,2018-03-12,2018-03-19
136,Meeting Room C213,2018-03-12,2018-03-19
140,Meeting Room C301,2018-03-12,2018-03-19
141,Meeting Room C302,2018-03-12,2018-03-19
39,Sidney Marcus Auditorium,2018-03-12,2018-03-19
102,Thomas Murphy Ballroom 1,2018-03-12,2018-03-19
103,Thomas Murphy Ballroom 2,2018-03-12,2018-03-19
104,Thomas Murphy Ballroom 3,2018-03-12,2018-03-19
105,Thomas Murphy Ballroom 4,2018-03-12,2018-03-19
106,Exhibit Hall C1,2018-03-16,2018-03-27
107,Exhibit Hall C2,2018-03-16,2018-03-27
108,Exhibit Hall C3,2018-03-16,2018-03-27
109,Exhibit Hall C4,2018-03-16,2018-03-27
114,Meeting Room C103,2018-03-16,2018-03-27
115,Meeting Room C104,2018-03-16,2018-03-27
116,Meeting Room C105,2018-03-16,2018-03-27
117,Meeting Room C106,2018-03-16,2018-03-27
118,Meeting Room C107,2018-03-16,2018-03-27
119,Meeting Room C108,2018-03-16,2018-03-27
120,Meeting Room C109,2018-03-16,2018-03-27
121,Meeting Room C110,2018-03-16,2018-03-27
40,Exhibit Hall B1,2018-03-21,2018-03-22
49,Meeting Room B202,2018-03-21,2018-03-22
50,Meeting Room B203,2018-03-21,2018-03-22
51,Meeting Room B204,2018-03-21,2018-03-22
52,Meeting Room B205,2018-03-21,2018-03-22
54,Meeting Room B207,2018-03-21,2018-03-22
23,Building A Registration Hall,2018-03-17,2018-03-26
87,Building B Registration Hall,2018-03-17,2018-03-26
0,Exhibit Hall A1,2018-03-17,2018-03-26
0,Exhibit Hall A1,2018-03-17,2018-03-26
1,Exhibit Hall A2,2018-03-17,2018-03-26
2,Exhibit Hall A3,2018-03-17,2018-03-26
6,Meeting Room A301,2018-03-17,2018-03-26
7,Meeting Room A302,2018-03-17,2018-03-26
8,Meeting Room A303,2018-03-17,2018-03-26
9,Meeting Room A304,2018-03-17,2018-03-26
10,Meeting Room A305,2018-03-17,2018-03-26
11,Meeting Room A306,2018-03-17,2018-03-26
12,Meeting Room A307,2018-03-17,2018-03-26
13,Meeting Room A308a,2018-03-17,2018-03-26
14,Meeting Room A308b,2018-03-17,2018-03-26
15,Meeting Room A309,2018-03-17,2018-03-26
16,Meeting Room A310,2018-03-17,2018-03-26
17,Meeting Room A311,2018-03-17,2018-03-26
18,Meeting Room A312,2018-03-17,2018-03-26
19,Meeting Room A313,2018-03-17,2018-03-26
20,Meeting Room A314,2018-03-17,2018-03-26
21,Meeting Room A315,2018-03-17,2018-03-26
22,Meeting Room A316,2018-03-17,2018-03-26
26,Meeting Room A401,2018-03-17,2018-03-26
27,Meeting Room A402,2018-03-17,2018-03-26
28,Meeting Room A403,2018-03-17,2018-03-26
29,Meeting Room A404,2018-03-17,2018-03-26
30,Meeting Room A405,2018-03-17,2018-03-26
31,Meeting Room A406,2018-03-17,2018-03-26
32,Meeting Room A407,2018-03-17,2018-03-26
33,Meeting Room A408,2018-03-17,2018-03-26
34,Meeting Room A409,2018-03-17,2018-03-26
35,Meeting Room A410,2018-03-17,2018-03-26
36,Meeting Room A411,2018-03-17,2018-03-26
37,Meeting Room A412,2018-03-17,2018-03-26
53,Meeting Room B206,2018-03-17,2018-03-26
66,Meeting Room B301,2018-03-17,2018-03-26
67,Meeting Room B302,2018-03-17,2018-03-26
68,Meeting Room B303,2018-03-17,2018-03-26
69,Meeting Room B304,2018-03-17,2018-03-26
70,Meeting Room B305,2018-03-17,2018-03-26
71,Meeting Room B306,2018-03-17,2018-03-26
72,Meeting Room B307,2018-03-17,2018-03-26
73,Meeting Room B308,2018-03-17,2018-03-26
74,Meeting Room B309,2018-03-17,2018-03-26
75,Meeting Room B310,2018-03-17,2018-03-26
76,Meeting Room B311,2018-03-17,2018-03-26
77,Meeting Room B312,2018-03-17,2018-03-26
78,Meeting Room B313,2018-03-17,2018-03-26
81,Meeting Room B314,2018-03-17,2018-03-26
82,Meeting Room B315,2018-03-17,2018-03-26
83,Meeting Room B316,2018-03-17,2018-03-26
84,Meeting Room B317,2018-03-17,2018-03-26
85,Meeting Room B318,2018-03-17,2018-03-26
86,Meeting Room B319,2018-03-17,2018-03-26
89,Meeting Room B401,2018-03-17,2018-03-26
90,Meeting Room B402,2018-03-17,2018-03-26
91,Meeting Room B403,2018-03-17,2018-03-26
92,Meeting Room B404,2018-03-17,2018-03-26
93,Meeting Room B405,2018-03-17,2018-03-26
94,Meeting Room B406,2018-03-17,2018-03-26
97,Meeting Room B407,2018-03-17,2018-03-26
98,Meeting Room B408,2018-03-17,2018-03-26
99,Meeting Room B409,2018-03-17,2018-03-26
100,Meeting Room B411,2018-03-17,2018-03-26
39,Sidney Marcus Auditorium,2018-03-17,2018-03-26
102,Thomas Murphy Ballroom 1,2018-03-17,2018-03-26
103,Thomas Murphy Ballroom 2,2018-03-17,2018-03-26
104,Thomas Murphy Ballroom 3,2018-03-17,2018-03-26
105,Thomas Murphy Ballroom 4,2018-03-17,2018-03-26
37,Meeting Room A412,2018-03-24,2018-03-25
39,Sidney Marcus Auditorium,2018-03-24,2018-03-25
27,Meeting Room A402,2018-03-28,2018-03-29
24,Building A-B Registration Hall,2018-03-26,2018-04-02
40,Exhibit Hall B1,2018-03-26,2018-04-02
41,Exhibit Hall B2,2018-03-26,2018-04-02
42,Exhibit Hall B3,2018-03-26,2018-04-02
43,Exhibit Hall B4,2018-03-26,2018-04-02
44,Exhibit Hall B5,2018-03-26,2018-04-02
106,Exhibit Hall C1,2018-03-26,2018-04-02
107,Exhibit Hall C2,2018-03-26,2018-04-02
108,Exhibit Hall C3,2018-03-26,2018-04-02
109,Exhibit Hall C4,2018-03-26,2018-04-02
48,Meeting Room B201,2018-03-26,2018-04-02
49,Meeting Room B202,2018-03-26,2018-04-02
50,Meeting Room B203,2018-03-26,2018-04-02
51,Meeting Room B204,2018-03-26,2018-04-02
52,Meeting Room B205,2018-03-26,2018-04-02
53,Meeting Room B206,2018-03-26,2018-04-02
54,Meeting Room B207,2018-03-26,2018-04-02
55,Meeting Room B208,2018-03-26,2018-04-02
56,Meeting Room B209,2018-03-26,2018-04-02
57,Meeting Room B210,2018-03-26,2018-04-02
58,Meeting Room B211,2018-03-26,2018-04-02
59,Meeting Room B212,2018-03-26,2018-04-02
60,Meeting Room B213,2018-03-26,2018-04-02
61,Meeting Room B214,2018-03-26,2018-04-02
62,Meeting Room B215,2018-03-26,2018-04-02
63,Meeting Room B216,2018-03-26,2018-04-02
64,Meeting Room B217,2018-03-26,2018-04-02
65,Meeting Room B218,2018-03-26,2018-04-02
66,Meeting Room B301,2018-03-26,2018-04-02
67,Meeting Room B302,2018-03-26,2018-04-02
68,Meeting Room B303,2018-03-26,2018-04-02
69,Meeting Room B304,2018-03-26,2018-04-02
70,Meeting Room B305,2018-03-26,2018-04-02
71,Meeting Room B306,2018-03-26,2018-04-02
72,Meeting Room B307,2018-03-26,2018-04-02
73,Meeting Room B308,2018-03-26,2018-04-02
74,Meeting Room B309,2018-03-26,2018-04-02
75,Meeting Room B310,2018-03-26,2018-04-02
76,Meeting Room B311,2018-03-26,2018-04-02
77,Meeting Room B312,2018-03-26,2018-04-02
78,Meeting Room B313,2018-03-26,2018-04-02
81,Meeting Room B314,2018-03-26,2018-04-02
82,Meeting Room B315,2018-03-26,2018-04-02
83,Meeting Room B316,2018-03-26,2018-04-02
84,Meeting Room B317,2018-03-26,2018-04-02
85,Meeting Room B318,2018-03-26,2018-04-02
86,Meeting Room B319,2018-03-26,2018-04-02
89,Meeting Room B401,2018-03-26,2018-04-02
90,Meeting Room B402,2018-03-26,2018-04-02
91,Meeting Room B403,2018-03-26,2018-04-02
92,Meeting Room B404,2018-03-26,2018-04-02
93,Meeting Room B405,2018-03-26,2018-04-02
94,Meeting Room B406,2018-03-26,2018-04-02
97,Meeting Room B407,2018-03-26,2018-04-02
98,Meeting Room B408,2018-03-26,2018-04-02
99,Meeting Room B409,2018-03-26,2018-04-02
100,Meeting Room B411,2018-03-26,2018-04-02
1,Exhibit Hall A2,2018-04-03,2018-04-11
2,Exhibit Hall A3,2018-04-03,2018-04-11
6,Meeting Room A301,2018-04-03,2018-04-11
7,Meeting Room A302,2018-04-03,2018-04-11
8,Meeting Room A303,2018-04-03,2018-04-11
9,Meeting Room A304,2018-04-03,2018-04-11
10,Meeting Room A305,2018-04-03,2018-04-11
12,Meeting Room A307,2018-04-03,2018-04-11
13,Meeting Room A308a,2018-04-03,2018-04-11
14,Meeting Room A308b,2018-04-03,2018-04-11
15,Meeting Room A309,2018-04-03,2018-04-11
16,Meeting Room A310,2018-04-03,2018-04-11
17,Meeting Room A311,2018-04-03,2018-04-11
18,Meeting Room A312,2018-04-03,2018-04-11
19,Meeting Room A313,2018-04-03,2018-04-11
20,Meeting Room A314,2018-04-03,2018-04-11
21,Meeting Room A315,2018-04-03,2018-04-11
22,Meeting Room A316,2018-04-03,2018-04-11
26,Meeting Room A401,2018-04-03,2018-04-11
27,Meeting Room A402,2018-04-03,2018-04-11
28,Meeting Room A403,2018-04-03,2018-04-11
29,Meeting Room A404,2018-04-03,2018-04-11
30,Meeting Room A405,2018-04-03,2018-04-11
31,Meeting Room A406,2018-04-03,2018-04-11
32,Meeting Room A407,2018-04-03,2018-04-11
33,Meeting Room A408,2018-04-03,2018-04-11
34,Meeting Room A409,2018-04-03,2018-04-11
35,Meeting Room A410,2018-04-03,2018-04-11
36,Meeting Room A411,2018-04-03,2018-04-11
37,Meeting Room A412,2018-04-03,2018-04-11
23,Building A Registration Hall,2018-04-02,2018-04-14
87,Building B Registration Hall,2018-04-02,2018-04-14
107,Exhibit Hall C2,2018-04-02,2018-04-14
108,Exhibit Hall C3,2018-04-02,2018-04-14
109,Exhibit Hall C4,2018-04-02,2018-04-14
40,Exhibit Hall B1,2018-04-02,2018-04-14
41,Exhibit Hall B2,2018-04-02,2018-04-14
42,Exhibit Hall B3,2018-04-02,2018-04-14
43,Exhibit Hall B4,2018-04-02,2018-04-14
44,Exhibit Hall B5,2018-04-02,2018-04-14
107,Exhibit Hall C2,2018-04-02,2018-04-14
108,Exhibit Hall C3,2018-04-02,2018-04-14
137,Georgia Ballroom 1,2018-04-02,2018-04-14
138,Georgia Ballroom 2,2018-04-02,2018-04-14
139,Georgia Ballroom 3,2018-04-02,2018-04-14
48,Meeting Room B201,2018-04-02,2018-04-14
49,Meeting Room B202,2018-04-02,2018-04-14
50,Meeting Room B203,2018-04-02,2018-04-14
51,Meeting Room B204,2018-04-02,2018-04-14
52,Meeting Room B205,2018-04-02,2018-04-14
53,Meeting Room B206,2018-04-02,2018-04-14
54,Meeting Room B207,2018-04-02,2018-04-14
55,Meeting Room B208,2018-04-02,2018-04-14
56,Meeting Room B209,2018-04-02,2018-04-14
57,Meeting Room B210,2018-04-02,2018-04-14
58,Meeting Room B211,2018-04-02,2018-04-14
59,Meeting Room B212,2018-04-02,2018-04-14
60,Meeting Room B213,2018-04-02,2018-04-14
61,Meeting Room B214,2018-04-02,2018-04-14
62,Meeting Room B215,2018-04-02,2018-04-14
63,Meeting Room B216,2018-04-02,2018-04-14
64,Meeting Room B217,2018-04-02,2018-04-14
65,Meeting Room B218,2018-04-02,2018-04-14
66,Meeting Room B301,2018-04-02,2018-04-14
67,Meeting Room B302,2018-04-02,2018-04-14
68,Meeting Room B303,2018-04-02,2018-04-14
69,Meeting Room B304,2018-04-02,2018-04-14
70,Meeting Room B305,2018-04-02,2018-04-14
71,Meeting Room B306,2018-04-02,2018-04-14
72,Meeting Room B307,2018-04-02,2018-04-14
73,Meeting Room B308,2018-04-02,2018-04-14
74,Meeting Room B309,2018-04-02,2018-04-14
75,Meeting Room B310,2018-04-02,2018-04-14
76,Meeting Room B311,2018-04-02,2018-04-14
77,Meeting Room B312,2018-04-02,2018-04-14
78,Meeting Room B313,2018-04-02,2018-04-14
81,Meeting Room B314,2018-04-02,2018-04-14
82,Meeting Room B315,2018-04-02,2018-04-14
83,Meeting Room B316,2018-04-02,2018-04-14
84,Meeting Room B317,2018-04-02,2018-04-14
85,Meeting Room B318,2018-04-02,2018-04-14
86,Meeting Room B319,2018-04-02,2018-04-14
89,Meeting Room B401,2018-04-02,2018-04-14
90,Meeting Room B402,2018-04-02,2018-04-14
91,Meeting Room B403,2018-04-02,2018-04-14
92,Meeting Room B404,2018-04-02,2018-04-14
93,Meeting Room B405,2018-04-02,2018-04-14
94,Meeting Room B406,2018-04-02,2018-04-14
97,Meeting Room B407,2018-04-02,2018-04-14
98,Meeting Room B408,2018-04-02,2018-04-14
99,Meeting Room B409,2018-04-02,2018-04-14
100,Meeting Room B411,2018-04-02,2018-04-14
114,Meeting Room C103,2018-04-02,2018-04-14
115,Meeting Room C104,2018-04-02,2018-04-14
116,Meeting Room C105,2018-04-02,2018-04-14
117,Meeting Room C106,2018-04-02,2018-04-14
118,Meeting Room C107,2018-04-02,2018-04-14
119,Meeting Room C108,2018-04-02,2018-04-14
120,Meeting Room C109,2018-04-02,2018-04-14
121,Meeting Room C110,2018-04-02,2018-04-14
124,Meeting Room C201,2018-04-02,2018-04-14
125,Meeting Room C202,2018-04-02,2018-04-14
126,Meeting Room C203,2018-04-02,2018-04-14
127,Meeting Room C204,2018-04-02,2018-04-14
128,Meeting Room C205,2018-04-02,2018-04-14
129,Meeting Room C206,2018-04-02,2018-04-14
130,Meeting Room C207,2018-04-02,2018-04-14
131,Meeting Room C208,2018-04-02,2018-04-14
132,Meeting Room C209,2018-04-02,2018-04-14
133,Meeting Room C210,2018-04-02,2018-04-14
134,Meeting Room C211,2018-04-02,2018-04-14
135,Meeting Room C212,2018-04-02,2018-04-14
136,Meeting Room C213,2018-04-02,2018-04-14
140,Meeting Room C301,2018-04-02,2018-04-14
141,Meeting Room C302,2018-04-02,2018-04-14
122,Room C101 Auditorium,2018-04-02,2018-04-14
123,Room C102 Auditorium,2018-04-02,2018-04-14
102,Thomas Murphy Ballroom 1,2018-04-02,2018-04-14
103,Thomas Murphy Ballroom 2,2018-04-02,2018-04-14
104,Thomas Murphy Ballroom 3,2018-04-02,2018-04-14
105,Thomas Murphy Ballroom 4,2018-04-02,2018-04-14
138,Georgia Ballroom 2,2018-04-13,2018-04-15
139,Georgia Ballroom 3,2018-04-13,2018-04-15
128,Meeting Room C205,2018-04-13,2018-04-15
140,Meeting Room C301,2018-04-13,2018-04-15
141,Meeting Room C302,2018-04-13,2018-04-15
0,Exhibit Hall A1,2018-04-12,2018-04-16
1,Exhibit Hall A2,2018-04-12,2018-04-16
2,Exhibit Hall A3,2018-04-12,2018-04-16
6,Meeting Room A301,2018-04-12,2018-04-16
7,Meeting Room A302,2018-04-12,2018-04-16
8,Meeting Room A303,2018-04-12,2018-04-16
9,Meeting Room A304,2018-04-12,2018-04-16
10,Meeting Room A305,2018-04-12,2018-04-16
11,Meeting Room A306,2018-04-12,2018-04-16
12,Meeting Room A307,2018-04-12,2018-04-16
13,Meeting Room A308a,2018-04-12,2018-04-16
14,Meeting Room A308b,2018-04-12,2018-04-16
15,Meeting Room A309,2018-04-12,2018-04-16
16,Meeting Room A310,2018-04-12,2018-04-16
17,Meeting Room A311,2018-04-12,2018-04-16
18,Meeting Room A312,2018-04-12,2018-04-16
19,Meeting Room A313,2018-04-12,2018-04-16
20,Meeting Room A314,2018-04-12,2018-04-16
21,Meeting Room A315,2018-04-12,2018-04-16
22,Meeting Room A316,2018-04-12,2018-04-16
26,Meeting Room A401,2018-04-12,2018-04-16
27,Meeting Room A402,2018-04-12,2018-04-16
28,Meeting Room A403,2018-04-12,2018-04-16
29,Meeting Room A404,2018-04-12,2018-04-16
30,Meeting Room A405,2018-04-12,2018-04-16
31,Meeting Room A406,2018-04-12,2018-04-16
